Date,Open,High,Low,Close,
05-Dec-16,8088.75,8141.9,8056.85,8128.75,1.055623476
06-Dec-16,8153.15,8178.7,8130.85,8143.15,0.588499357
07-Dec-16,8168.4,8190.45,8077.5,8102.05,1.398328691
08-Dec-16,8152.1,8256.25,8151.75,8246.85,1.281933327
09-Dec-16,8271.7,8274.95,8241.95,8261.75,0.400390684
12-Dec-16,8230.65,8230.65,8154.45,8170.8,0.934459099
13-Dec-16,8196.15,8228.85,8155.8,8221.8,0.895681601
14-Dec-16,8229.35,8229.4,8165.1,8182.45,0.78749801
15-Dec-16,8128.4,8225.9,8121.95,8153.6,1.279865057
16-Dec-16,8178.2,8178.7,8127.45,8139.45,0.630579087
19-Dec-16,8126,8132.5,8094.85,8104.35,0.465110533
20-Dec-16,8110.6,8124.1,8062.75,8082.4,0.760906639
21-Dec-16,8105.85,8112.55,8053.25,8061.3,0.736348679
22-Dec-16,8043.85,8046.45,7964.95,7979.1,1.02323304
23-Dec-16,7972.5,8022.6,7942.05,7985.75,1.014221769
26-Dec-16,7965.1,7970.05,7893.8,7908.25,0.965947959
27-Dec-16,7915.05,8044.65,7903.7,8032.85,1.783341979
28-Dec-16,8047.55,8100.55,8028.4,8034.85,0.898684669
29-Dec-16,8030.6,8111.1,8020.8,8103.6,1.125822861
30-Dec-16,8119.65,8197,8114.75,8185.8,1.01358637
02-Jan-17,8210.1,8212,8133.8,8179.5,0.961420246
03-Jan-17,8196.05,8219.1,8148.6,8192.25,0.865179295
04-Jan-17,8202.65,8218.5,8180.9,8190.5,0.459607134
05-Jan-17,8226.65,8282.65,8223.7,8273.8,0.716830624
06-Jan-17,8281.85,8306.85,8233.25,8243.8,0.893936173
09-Jan-17,8259.35,8263,8227.75,8236.05,0.428428185
10-Jan-17,8262.7,8293.8,8261,8288.6,0.397046362
11-Jan-17,8327.8,8389,8322.25,8380.65,0.802066749
12-Jan-17,8391.05,8417.2,8382.3,8407.2,0.416353507
13-Jan-17,8457.65,8461.05,8373.15,8400.35,1.049784131
16-Jan-17,8390.95,8426.7,8374.4,8412.8,0.624522354
17-Jan-17,8415.05,8440.9,8378.3,8398,0.74716828
18-Jan-17,8403.85,8460.3,8397.4,8417,0.74904137
19-Jan-17,8418.4,8445.15,8404.05,8435.1,0.489049922
20-Jan-17,8404.35,8423.65,8340.95,8349.35,0.991493775
23-Jan-17,8329.6,8404.15,8327.2,8391.5,0.924080123
24-Jan-17,8407.05,8480.95,8398.15,8475.8,0.985931425
25-Jan-17,8499.45,8612.6,8493.95,8602.75,1.3968766
27-Jan-17,8610.5,8672.7,8606.9,8641.25,0.764502899
30-Jan-17,8635.55,8662.6,8617.75,8632.75,0.520437469
31-Jan-17,8629.45,8631.75,8552.4,8561.3,0.927809738
01-Feb-17,8570.35,8722.4,8537.5,8716.4,2.165739385
02-Feb-17,8724.75,8757.6,8685.8,8734.25,0.826636579
03-Feb-17,8735.15,8748.25,8707.75,8740.95,0.465102926
06-Feb-17,8785.45,8814.1,8770.2,8801.05,0.50055871
07-Feb-17,8805.7,8809.3,8741.05,8768.3,0.780798645
08-Feb-17,8774.55,8791.25,8715,8769.05,0.874928285
09-Feb-17,8795.55,8821.4,8724.1,8778.4,1.115301292
10-Feb-17,8812.35,8822.1,8771.2,8793.55,0.580308282
13-Feb-17,8819.8,8826.9,8754.2,8805.05,0.830458523
14-Feb-17,8819.9,8820.45,8772.5,8792.3,0.546594471
15-Feb-17,8778.95,8807.9,8712.85,8724.7,1.090917438
16-Feb-17,8739,8783.95,8719.6,8778,0.737992568
17-Feb-17,8883.7,8896.45,8804.25,8821.7,1.047221512
20-Feb-17,8818.55,8886.25,8809.8,8879.2,0.867783605
21-Feb-17,8890.75,8920.8,8860.95,8907.85,0.675435478
22-Feb-17,8931.6,8960.75,8905.25,8926.9,0.623227871
23-Feb-17,8956.4,8982.15,8927.55,8939.5,0.611589966
27-Feb-17,8943.7,8951.8,8888.65,8896.7,0.710456594
28-Feb-17,8898.95,8914.75,8867.6,8879.6,0.531710948
01-Mar-17,8904.4,8960.8,8898.6,8945.8,0.698986357
02-Mar-17,8982.85,8992.5,8879.8,8899.75,1.269172729
03-Mar-17,8883.5,8907.1,8860.1,8897.55,0.530468053
06-Mar-17,8915.1,8967.8,8914,8963.45,0.603544985
07-Mar-17,8977.75,8977.85,8932.8,8946.9,0.504321154
08-Mar-17,8950.7,8957.05,8891.95,8924.3,0.732122875
09-Mar-17,8914.5,8945.8,8899.5,8927,0.520253947
10-Mar-17,8953.7,8975.7,8903.95,8934.55,0.805822135
14-Mar-17,9091.65,9122.75,9060.5,9087,0.687048176
15-Mar-17,9086.85,9106.55,9075.5,9084.8,0.34212991
16-Mar-17,9129.65,9158.45,9128.55,9153.7,0.327543805
17-Mar-17,9207.8,9218.4,9147.6,9160.05,0.773973501
20-Mar-17,9166.95,9167.6,9116.3,9126.85,0.5627283
21-Mar-17,9133.95,9147.75,9087.2,9121.5,0.666321859
22-Mar-17,9047.2,9072.9,9019.3,9030.45,0.594281153
23-Mar-17,9048.75,9099.05,9048.6,9086.3,0.557544814
24-Mar-17,9104,9133.55,9089.4,9108,0.485730631
27-Mar-17,9093.45,9094.85,9024.65,9045.2,0.777869502
28-Mar-17,9081.5,9110.4,9079.8,9100.8,0.337011828
29-Mar-17,9128.7,9153.15,9109.1,9143.8,0.483582352
30-Mar-17,9142.6,9183.15,9136.35,9173.75,0.512239571
31-Mar-17,9158.9,9191.7,9152.1,9173.75,0.43268758
03-Apr-17,9220.6,9245.35,9192.4,9237.85,0.57601932
05-Apr-17,9264.4,9273.9,9215.4,9265.15,0.634806954
06-Apr-17,9245.8,9267.95,9218.85,9261.95,0.532604392
07-Apr-17,9223.7,9250.5,9188.1,9198.3,0.679139322
10-Apr-17,9225.6,9225.65,9174.85,9181.45,0.553687526
11-Apr-17,9184.55,9242.7,9172.85,9237,0.761486343
12-Apr-17,9242.5,9246.4,9161.8,9203.45,0.923399332
13-Apr-17,9202.5,9202.65,9144.95,9150.8,0.630949322
17-Apr-17,9144.75,9160,9120.25,9139.3,0.435843316
18-Apr-17,9163,9217.9,9095.45,9105.15,1.346277534
19-Apr-17,9112.2,9120.5,9075.15,9103.5,0.499716258
20-Apr-17,9108.1,9143.9,9102.65,9136.4,0.453164738
21-Apr-17,9179.1,9183.65,9088.75,9119.4,1.044147985
24-Apr-17,9135.35,9225.4,9130.55,9217.95,1.038820224
25-Apr-17,9273.05,9309.2,9250.35,9306.6,0.636192144
26-Apr-17,9336.2,9367,9301.35,9351.85,0.705811522
27-Apr-17,9359.15,9367.15,9322.65,9342.15,0.477332089
28-Apr-17,9340.95,9342.65,9282.25,9304.05,0.650704301
02-May-17,9339.85,9352.55,9269.9,9313.8,0.891595379
03-May-17,9344.7,9346.3,9298.4,9311.95,0.51514239
04-May-17,9360.95,9365.65,9323.25,9359.9,0.454777036
05-May-17,9374.55,9377.1,9272,9285.3,1.133520276
08-May-17,9311.45,9338.7,9297.95,9314.05,0.438268651
09-May-17,9337.35,9338.95,9307.7,9316.85,0.335743524
10-May-17,9339.65,9414.75,9336,9407.3,0.843508997
11-May-17,9448.6,9450.65,9411.3,9422.4,0.418114394
12-May-17,9436.65,9437.75,9372.55,9400.9,0.695648463
15-May-17,9433.55,9449.25,9423.1,9445.4,0.277509524
16-May-17,9461,9517.2,9456.35,9512.25,0.643482951
17-May-17,9517.6,9532.6,9486.1,9525.75,0.490190911
18-May-17,9453.2,9489.1,9418.1,9429.45,0.753867553
19-May-17,9469.9,9505.75,9390.75,9427.9,1.224609323
22-May-17,9480.25,9498.65,9427.9,9438.25,0.750432228
23-May-17,9445.05,9448.05,9370,9386.15,0.832977588
24-May-17,9410.9,9431.9,9341.65,9360.55,0.966103419
25-May-17,9384.05,9523.3,9379.2,9509.75,1.536378369
26-May-17,9507.75,9604.9,9495.4,9595.1,1.153189966
29-May-17,9560.05,9637.75,9547.7,9604.9,0.943159085
30-May-17,9590.65,9635.3,9581.2,9624.55,0.564647435
31-May-17,9636.55,9649.6,9609.25,9621.25,0.419907901
01-Jun-17,9603.55,9634.65,9589.9,9616.1,0.466636774
02-Jun-17,9657.15,9673.5,9637.45,9653.5,0.374061603
05-Jun-17,9656.3,9687.2,9640.7,9675.1,0.482330121
06-Jun-17,9704.25,9709.3,9630.2,9637.15,0.821374426
07-Jun-17,9663.95,9678.55,9630.55,9663.9,0.498413902
08-Jun-17,9682.4,9688.7,9641.5,9647.25,0.489550381
09-Jun-17,9638.55,9676.25,9608.15,9668.25,0.708773281
12-Jun-17,9646.7,9647.05,9598.5,9616.4,0.505808199
13-Jun-17,9615.55,9654.15,9595.4,9606.9,0.612272547
14-Jun-17,9621.55,9627.4,9580.45,9618.15,0.490060488
15-Jun-17,9617.9,9621.4,9560.8,9578.05,0.633838173
16-Jun-17,9595.45,9615.85,9565.5,9588.05,0.526370812
19-Jun-17,9626.4,9673.3,9614.9,9657.55,0.607390612
20-Jun-17,9670.5,9676.5,9643.75,9653.5,0.339598185
21-Jun-17,9648.1,9650.45,9608.6,9633.6,0.435547322
22-Jun-17,9642.65,9698.85,9617.75,9630,0.843232565
23-Jun-17,9643.25,9647.65,9565.3,9574.95,0.860924383
27-Jun-17,9594.05,9615.4,9473.45,9511.4,1.498398155
28-Jun-17,9520.2,9522.5,9474.35,9491.25,0.508214284
29-Jun-17,9522.95,9575.8,9493.8,9504.1,0.863721587
30-Jun-17,9478.5,9535.8,9448.75,9520.9,0.921285884
03-Jul-17,9587.95,9624,9543.55,9615,0.842977718
04-Jul-17,9645.9,9650.65,9595.5,9613.3,0.57474858
05-Jul-17,9619.75,9643.65,9607.35,9637.6,0.37783572
06-Jul-17,9653.6,9700.7,9639.95,9674.55,0.630189991
07-Jul-17,9670.35,9684.25,9642.65,9665.8,0.431416675
10-Jul-17,9719.3,9782.15,9646.45,9771.05,1.40673512
11-Jul-17,9797.45,9830.05,9778.85,9786.05,0.523578948
12-Jul-17,9807.3,9824.95,9787.7,9816.1,0.380579707
13-Jul-17,9855.8,9897.25,9853.45,9891.7,0.444514358
14-Jul-17,9913.3,9913.3,9845.45,9886.35,0.689150826
17-Jul-17,9908.15,9928.2,9894.7,9915.95,0.33856509
18-Jul-17,9832.7,9885.35,9792.05,9827.15,0.952813762
19-Jul-17,9855.95,9905.05,9851.65,9899.6,0.542041181
20-Jul-17,9920.2,9922.55,9863.45,9873.3,0.599181828
21-Jul-17,9899.6,9924.7,9838,9915.25,0.881276682
24-Jul-17,9936.8,9982.05,9919.6,9966.4,0.629561676
25-Jul-17,10010.55,10011.3,9949.1,9964.55,0.625182177
26-Jul-17,9983.65,10025.95,9965.95,10020.65,0.60204998
27-Jul-17,10063.25,10114.85,10005.5,10020.55,1.092898906
28-Jul-17,9996.55,10026.05,9944.5,10014.5,0.820051285
31-Jul-17,10034.7,10085.9,10016.95,10077.1,0.688333275
01-Aug-17,10101.05,10128.6,10065.75,10114.65,0.624394605
02-Aug-17,10136.3,10137.85,10054.2,10081.5,0.831990611
03-Aug-17,10081.15,10081.15,9998.25,10013.65,0.8291451
04-Aug-17,10008.6,10075.25,9988.35,10066.4,0.870013566
07-Aug-17,10074.8,10088.1,10046.35,10057.4,0.415573815
08-Aug-17,10068.35,10083.8,9947,9978.55,1.375289032
09-Aug-17,9961.15,9969.8,9893.05,9908.05,0.775797151
10-Aug-17,9872.85,9892.65,9776.2,9820.25,1.191158119
11-Aug-17,9712.15,9771.65,9685.55,9710.8,0.888953131
14-Aug-17,9755.75,9818.3,9752.1,9794.15,0.67882815
16-Aug-17,9825.85,9903.95,9773.85,9897.3,1.331102892
17-Aug-17,9945.55,9947.8,9883.75,9904.15,0.648033388
18-Aug-17,9865.95,9865.95,9783.65,9837.4,0.841199348
21-Aug-17,9864.25,9884.35,9740.1,9754.35,1.480990955
22-Aug-17,9815.75,9828.45,9752.6,9765.55,0.77774132
23-Aug-17,9803.05,9857.9,9786.75,9852.5,0.727003346
24-Aug-17,9881.2,9881.5,9848.85,9857.05,0.331510786
28-Aug-17,9907.15,9925.75,9882,9912.8,0.442724145
29-Aug-17,9886.4,9887.35,9783.75,9796.05,1.058898684
30-Aug-17,9859.5,9909.45,9850.8,9884.4,0.595383116
31-Aug-17,9905.7,9925.1,9856.95,9917.9,0.691390339
01-Sep-17,9937.65,9983.45,9909.85,9974.4,0.742695399
04-Sep-17,9984.15,9988.4,9861,9912.85,1.291958219
05-Sep-17,9933.25,9963.1,9901.05,9952.2,0.626701208
06-Sep-17,9899.25,9931.55,9882.55,9916.2,0.495823446
07-Sep-17,9945.85,9964.85,9917.2,9929.9,0.480478361
08-Sep-17,9958.65,9963.6,9913.3,9934.8,0.507399151
11-Sep-17,9971.75,10028.65,9968.8,10006.05,0.600373164
12-Sep-17,10056.85,10097.55,10028.05,10093.05,0.693055978
13-Sep-17,10099.25,10131.95,10063.15,10079.3,0.683682545
14-Sep-17,10107.4,10126.5,10070.35,10086.6,0.557577443
15-Sep-17,10062.35,10115.15,10043.65,10085.4,0.711892589
18-Sep-17,10133.1,10171.7,10131.3,10153.1,0.398764226
19-Sep-17,10175.6,10178.95,10129.95,10147.55,0.483714135
20-Sep-17,10160.95,10171.05,10134.2,10141.15,0.363620217
21-Sep-17,10139.6,10158.9,10058.6,10121.9,0.997156662
22-Sep-17,10094.35,10095.05,9952.8,9964.4,1.429246041
25-Sep-17,9960.1,9960.5,9816.05,9872.6,1.471569521
26-Sep-17,9875.25,9891.35,9813,9871.5,0.798430653
27-Sep-17,9920.6,9921.05,9714.4,9735.75,2.127254385
28-Sep-17,9736.4,9789.2,9687.55,9768.95,1.049284907
29-Sep-17,9814.3,9854,9775.35,9788.6,0.804574772
03-Oct-17,9893.3,9895.4,9831.05,9859.5,0.65455877
04-Oct-17,9884.35,9938.3,9850.65,9914.9,0.889788999
05-Oct-17,9927,9945.95,9881.85,9888.7,0.648663965
06-Oct-17,9908.15,9989.35,9906.6,9979.7,0.835301718
09-Oct-17,9988.2,10015.75,9959.45,9988.75,0.56529226
